3.712203714889235062e+00,5.562148781725955615e+00,5.899509294703505269e+00,7.536739409558109060e+00,1.835988942205345476e+00,8.143002923187436792e-01,4.841546768181804516e+00,8.070380427730887263e+00,5.558029830940821370e+00,9.648394158499618456e+00,5.029050931936001945e+00,5.391857058154464255e+00,8.880043758755926220e+00,5.012103817206797984e+00,1.135060677621487768e+00,6.743871865353451511e+00,6.587670252842113605e+00,9.531039752889258310e+00,5.084479523649031663e+00,7.495121672913132471e+00,6.528299085180755412e+00,8.796228558825756494e+00,4.900290393271088618e+00,8.489222027996220277e+00,5.990770933706201617e+00,2.564513091737135930e+00,2.109029822449481895e+00,1.831560828767714311e+00,5.138294863841769811e+00,1.220188249722856666e+00
2.985684246488076177e+00,8.570445070941878907e-01,5.010818103523629219e+00,7.544878049833378064e+00,4.329659037678959876e+00,2.735315195650016573e+00,1.187775135043386276e+00,5.771821664551385567e+00,6.533503501126292079e+00,3.415877508420461783e+00,2.198305860826470504e+00,5.325567963127262772e+00,6.968979213649120652e+00,2.720490054786250056e+00,6.001991547617811840e+00,9.926028278033072638e+00,9.660454171706415849e+00,1.867776420767003343e+00,5.810898371353206748e+00,5.484032705011867570e+00,4.153866826256436440e+00,2.124381759513247481e+00,9.600269843192354102e+00,3.895255830263510965e-01,8.733651162178365013e+00,3.480200478199451108e+00,9.472563959018426516e+00,3.760092235762870772e+00,3.987361607249344519e+00,6.362586093961101419e+00
3.401790545267791011e+00,9.310935332183273516e+00,5.534388357151959426e+00,1.670063481981196585e+00,9.047717530849601175e+00,8.509598494312607286e+00,4.851723380025010357e+00,5.679418341448347007e+00,1.553200909433886112e+00,6.358311034872508039e+00,5.716536538118238475e+00,8.389838069366625461e+00,6.510586770058651496e+00,2.998487488700682935e+00,1.418824472890808375e+00,3.896324686646951641e+00,3.868507060246596296e+00,7.411044371918911189e+00,1.443047089939925032e+00,5.038624789550248728e+00,8.562139432349006540e+00,3.757085295757243149e+00,6.358356976019083007e+00,4.262044104016017521e+00,9.156350661132108826e+00,2.883457560896348859e+00,2.036175795962194002e+00,5.189636496226435192e-01,8.095693117165655650e+00,9.499146234078136075e+00
3.102177023253003263e+00,6.105938633517341785e+00,9.533867218641240981e+00,5.063278325758484577e+00,6.339192499902840616e+00,9.187480645136922419e+00,2.651502023677930531e+00,2.479100859926901546e+00,7.280780794666084965e+00,8.993303812876099812e+00,2.031529193740882810e+00,2.885158926992368311e+00,6.320503038016026309e+00,2.143534758359135761e+00,7.205369619969193451e+00,2.285443227928306342e+00,5.137630409949705879e+00,9.160952195485089433e+00,1.122306003364778038e+00,3.776830403146078652e+00,5.008846149842556272e+00,9.945748281322563500e+00,1.308225724307520155e+00,3.953717132306460158e+00,5.970730505970203161e+00,9.960114642336741042e+00,4.019784092463539515e+00,3.946318522124276917e+00,1.102602263361440738e+00,7.266400945497363040e+00
1.554994325027453383e+00,5.946410585960204997e+00,6.893845619238529565e+00,2.388491793733886759e+00,5.963340673310434603e+00,9.623693066142935848e+00,6.561684783584558645e+00,5.130803662041736324e+00,1.716563122760578208e+00,4.513058643619258348e+00,2.269658976540812390e+00,4.724941329259521261e+00,2.500339319376006841e+00,7.099350093670425466e+00,3.700690079814391353e+00,7.331502016082533935e+00,8.354178944622303149e+00,2.154865590789802887e+00,4.518774458084021006e+00,2.558228533094895063e+00,9.560827611384175029e+00,8.423328612755046407e+00,4.616776916689636856e+00,6.510551296379802011e+00,1.233581672609694868e+00,8.050981613717061336e+00,8.001049750351715062e+00,5.239272822153462350e+00,6.271892882807317271e-01,7.979969128176155557e+00
3.224352006985556685e+00,5.302863356470495226e+00,3.507615138308597391e+00,1.071033954115826470e+00,5.631784637188541609e+00,4.245585954300934439e-01,2.163156660397804743e+00,3.242057811225889097e+00,4.445931423549690287e+00,4.653974682843559307e+00,3.132449687190774767e+00,8.566150361673498637e+00,4.774583648747821041e-01,8.650155378298396869e+00,2.025263233795774553e+00,6.977117571173190314e+00,4.734131772003068228e+00,5.000052868757167701e+00,8.141676736631209721e+00,8.559361967536196047e+00,2.305072641015684098e+00,1.666716872587441500e+00,6.977487525404511892e+00,8.801741723017048713e+00,4.938111810043616323e+00,3.715292103484635344e-01,8.240525983982390557e+00,4.596820627956121008e+00,5.259645078152641595e-01,8.664596616564697484e+00
5.216407800600672218e+00,5.475393640572201903e+00,8.636666148679024602e+00,9.275024280306819691e+00,2.841743210216670867e+00,2.315168118245499507e+00,5.638792748774771546e+00,5.869001570625552944e+00,8.813732748209635037e-01,2.931191697314214917e+00,4.612765132552532954e+00,7.385835482918592376e+00,6.863504893451993993e+00,5.950858166168954355e+00,3.181960719275526372e+00,6.715543683327565461e+00,5.467536128482572977e+00,5.783570450346353198e+00,2.311488373290285558e+00,1.626761050064517988e+00,9.044797725197135208e+00,8.109682560002530849e+00,5.362548834963635436e+00,4.306087324278138340e+00,6.117880245356099422e+00,9.487521534671225609e+00,3.783987226865685116e+00,2.856821190395949728e+00,3.364517041002150766e+00,9.747749785299323122e+00
7.394932534297331550e+00,7.006791633582168721e+00,9.769541540916854672e+00,5.509331705789580980e+00,6.092874649662891606e+00,5.919337553146908348e-01,6.446927122664540377e+00,9.386867784337921350e+00,5.881104223034091305e+00,9.898516131862445278e+00,5.084225025820144239e+00,9.786794514692513047e+00,7.945292797253592276e+00,5.636730375611235466e+00,7.224233700822101589e+00,4.290298444779201859e+00,7.409036026518649010e+00,8.176758664292249179e+00,4.802452507377328317e+00,5.489919243233899238e+00,2.562324588155373561e+00,8.178407095242304692e+00,4.103294145309480889e+00,6.841908791037595527e+00,9.214806324193080656e+00,9.877330628639889198e+00,5.394656772699397251e+00,9.075409230160532914e+00,6.238073820418384763e+00,7.528414892761131405e+00
8.921939432200753473e+00,2.678544227183604853e+00,3.229274896771316961e+00,6.788189136472015939e+00,2.967147347411618341e+00,8.787544626530216618e+00,4.893307238895267197e+00,9.573309882778991309e+00,4.047411411218504451e-01,9.169082682090351710e+00,7.482685191573742678e+00,2.002532799888958603e+00,3.364760913194419167e+00,8.355119398441946288e+00,8.969854359772311270e-01,7.477020483296181297e+00,5.603344733448782478e+00,2.077914908068257738e+00,4.473228573392611374e+00,2.032896178061218695e+00,2.807000821585212691e+00,9.932121219601974804e-01,6.917690300389317315e+00,5.971349084662924689e+00,1.330924337759106235e+00,6.147339907589213226e+00,6.653942063572806376e+00,7.562406341591163539e+00,3.509532676482185476e-01,2.581596437684531509e+00
5.389158744963864933e+00,3.268017709641254598e+00,8.258760135406644665e+00,6.436213900380062469e+00,6.042430799200604330e-01,6.594343783788748858e+00,1.932134416194342119e-01,1.711213240608717712e+00,3.170587296246913933e+00,4.115225189857161681e+00,5.713526089292978227e+00,8.878659906397331270e+00,3.844301771751184038e+00,4.575580726865906556e+00,3.175869261859620707e+00,5.014050143199600740e+00,3.372855044779442757e+00,9.633030575715753940e+00,1.537965413423272310e+00,5.084589273693131517e+00,8.116844558504828555e+00,1.897191094110338705e+00,8.377693631083587888e+00,5.626568292309519492e-01,8.937126831916126335e+00,7.391576284576705014e+00,3.978818909431001138e+00,4.967043010381836154e+00,8.416322784979877625e+00,2.497485331387716556e+00
6.952778848221054631e+00,7.247574223142921213e+00,3.228453399727795325e+00,1.498026503084007865e+00,5.030137045726025491e+00,3.648859385740101935e+00,9.209695956673446204e+00,7.954572617607186480e+00,1.522667461405499134e+00,1.155333438656540590e+00,7.956563184915483866e+00,5.259056125887346056e+00,9.487293093107098230e+00,1.868086595677853623e+00,1.836615952239577521e+00,5.357542409886181467e+00,2.393466778150816765e+00,4.743933074234369940e+00,7.365549469132082194e-01,6.165971000655501300e+00,9.942473024231393453e+00,3.517829470991867602e+00,9.587412440136631631e+00,5.594751702627909218e+00,2.453267526969909795e+00,5.210251615223958410e+00,6.856179932697954449e+00,7.656043659343429120e+00,6.164767788886445388e+00,6.022929451306588078e+00
5.866227373111084553e+00,9.287639154461118096e+00,9.254169892869558822e+00,8.316552463268809703e+00,9.843126443447948404e+00,1.937911031819220531e+00,2.735078014659432455e+00,3.044096935147723393e+00,9.178535719581351060e+00,7.753020855837881697e+00,7.392132288081238123e+00,7.001887640166842175e+00,2.591913487228375779e+00,8.477796092181842269e+00,7.680077130486200332e+00,4.031696982535136975e+00,2.520344099380511516e-02,7.770261388265770286e+00,2.891684735565597464e+00,1.175679668748752515e+00,2.759094951055262257e+00,5.956116228991481520e-01,3.622828951139300813e-02,2.055056668072262838e+00,7.918562987298215283e+00,5.550658763008920360e+00,6.024811349525468707e+00,9.211291775699967488e+00,3.658516541521779075e+00,6.149943651279236256e+00
3.115517383171453325e+00,6.787983919187999149e+00,2.502178110859507587e+00,4.571979447273248454e+00,6.631417751867792809e+00,8.332322816029551049e+00,9.202394646765020170e+00,4.375906448910206414e+00,6.873972179716700381e+00,5.839480468931254720e+00,6.490916922575729053e-01,4.311946270320242469e+00,5.789794235392857757e+00,3.687109913799238026e+00,7.803038515830806432e+00,6.557069674884714594e+00,6.217113872140633823e-01,1.960985143099794881e+00,5.568031637736030603e+00,4.334003550735944899e+00,3.161655128442002471e+00,9.876709930245008096e+00,8.516291745266626023e+00,4.489109893311306720e+00,9.212264494544793791e+00,4.056534681965507261e+00,3.708897376808367952e+00,8.093546604006935041e+00,3.443966215390847907e-01,9.372441118918734659e+00
2.790233024361056025e+00,9.803890023291972344e-01,2.941301659253898748e+00,2.874629917032268445e+00,5.883731330577802510e+00,5.097275974806075638e+00,8.086324489288035267e+00,7.677971160737850909e+00,4.419356952287170515e+00,6.376555821626148202e+00,9.636456518473039523e+00,4.306094377789011496e+00,2.172210491598226767e+00,4.719356742996875909e+00,1.437091337645033384e+00,9.175081628787049581e+00,8.427309041110390808e+00,5.650524602661736395e+00,2.359157695519973341e+00,1.185930220989009909e+00,9.429600148121014769e+00,9.678392797453190255e+00,3.302470480469910097e-01,9.274723829081857218e+00,8.881108612489583720e+00,2.181619288459961670e+00,4.193318347271322466e+00,7.075472047344906201e+00,4.835496148682636885e+00,3.144571005421827881e+00
1.683292549857112741e+00,2.141862854338463240e+00,5.869894368693118203e+00,4.322818672590987177e+00,6.133928220373067397e+00,9.930672032341464117e+00,3.242989021086840395e+00,5.821620995965282042e+00,1.657735693648519915e+00,7.639081377703855757e+00,3.276638947103033495e+00,2.245221084910273834e+00,9.156244236105310463e+00,7.646299503607566272e+00,2.036012665077607586e+00,7.662438958986754756e+00,1.342557463614287849e+00,6.960057173174191369e+00,2.531499916055452992e+00,1.821049870451398878e+00,3.977263754002524632e-01,4.915147326332840905e+00,5.514414510410472481e+00,6.639446480323086597e+00,2.395870053216497819e-01,4.360859089080905804e+00,1.454523199820856316e-01,6.343548425716640793e+00,5.703773483868500804e+00,2.574415698580740930e+00
5.992567084538866773e+00,8.175415273664206950e+00,9.939555498863354543e+00,3.799678566998143658e-01,4.072023272461660071e+00,8.339445198298612638e+00,4.006665507889067612e+00,8.640011201987544354e+00,8.517585991744681451e+00,1.217966133887427027e+00,2.340492837853391794e-01,9.246045755712533065e+00,4.517647886327713636e-01,9.086985344288741828e+00,3.610395055608437431e+00,1.458658710992604135e+00,4.762184773084474187e+00,1.873403449241463070e+00,7.839900562778775672e+00,8.241909739872202323e+00,6.898963489235469204e+00,1.133227475402437401e+00,2.611224586721937690e+00,4.119828336570448002e+00,8.146835242944376887e+00,3.425657338980711231e+00,7.691799711112057736e+00,1.607311552573973401e+00,8.485416556554142176e+00,7.682500605987540254e+00
6.246013458379080063e+00,5.089386465370826507e+00,4.088358781035661416e+00,8.756099052258848658e+00,1.409426608467682085e+00,7.658669907037246816e+00,2.196612574814880148e+00,9.053209186848269141e+00,5.380397444944970964e+00,7.735528307008951998e+00,8.530944371353848865e+00,5.215527081550408894e+00,5.467332712891126434e+00,3.508237573952023070e+00,2.112030945904614043e+00,1.127271358731015694e+00,9.040762346333014676e+00,7.292625985558808033e+00,7.317048218112747193e+00,6.395876654258030314e+00,7.552228556214324318e-01,9.721864053803869865e+00,6.867308028355445515e-03,1.995157345807950788e+00,8.030803118416899977e+00,1.468149559631789502e+00,1.828812857939674519e+00,5.929413920969118124e+00,5.020752292097121483e+00,1.111540721225412476e-01
8.132085702237725755e+00,1.384917161287894105e+00,9.341152718261920285e+00,5.410800140235117794e+00,7.942401080944621938e+00,2.142448919541906083e+00,5.993743470293106057e+00,1.962604676618689981e+00,7.752957283900277830e+00,1.080853203396212603e+00,9.458220430481338425e+00,9.736635503157920368e+00,8.142211919791389363e+00,7.404356021369050467e+00,1.296545013135412816e+00,9.484963172923475128e+00,5.892126821277687831e-01,4.373091947127333512e+00,5.821959214634797597e-02,1.974202391733539397e+00,6.549451930870353600e-01,8.046530392275558441e+00,2.001043545795774037e+00,5.917529758081383484e+00,5.615822065925102358e-01,6.313073168474204522e+00,3.513899132868696373e+00,7.920412162860339222e+00,8.249479803180275184e+00,9.927433333683540084e+00
2.367878348662316945e+00,6.684756758886903683e+00,7.061689460668661766e+00,5.271770257739890830e+00,6.789996618122675187e+00,1.066249132814965916e+00,4.992410868344833830e+00,4.160040136624622242e+00,9.123219637390057812e+00,2.544524720245084026e+00,8.484554540676080947e+00,6.844147990635026879e+00,6.751080668672670981e+00,1.498976895610258930e+00,7.619060320822263144e+00,3.864292438711883548e+00,1.471912742451988443e+00,1.360713297535121047e+00,4.788062264404009838e+00,4.312501335926666179e+00,7.078167968119685405e+00,1.773434994965900069e+00,9.839845927818513971e+00,5.256174267737195649e+00,6.702343710342328009e+00,2.602874341346483877e+00,7.175522840369894517e+00,6.664704978463546148e+00,7.853843949975743755e+00,4.958184630397561854e+00
4.822204377553925170e+00,2.866358015312254537e+00,3.366439409692168816e+00,3.776988146655874345e+00,4.673278712249040456e-01,7.120337936796118150e+00,2.671635744759885078e+00,1.193963913382621866e+00,5.638840938108803158e+00,6.021032663168119470e+00,2.135491610283782649e+00,8.815328087817487557e+00,2.849369679670546773e+00,2.578119250065645573e+00,9.963909727022424168e-01,3.230341821633767374e+00,8.689005167585861500e-02,1.317934273526418787e+00,3.112711299634836060e+00,1.959815746428766881e+00,9.465221462367720662e+00,2.512831545099343256e+00,3.302490063540322929e+00,4.335464345411892850e+00,2.555540857219845918e+00,2.830137568671589055e+00,5.861241465785353988e+00,5.337619350970284060e+00,8.697046271467685941e+00,5.915477036197592575e+00
1.289352362794609075e+00,9.415288354675269034e+00,2.090885392628677231e+00,5.118730596023771895e+00,4.529389903376661586e+00,3.984928818159967356e+00,8.660932249487073520e+00,7.444479014766116620e+00,5.161939901297873945e+00,8.977336447789863172e-02,4.795537901372918910e+00,6.334563935329553530e+00,2.278878721954695763e+00,5.410707932536964471e+00,8.603550715196856657e+00,5.573258945611727633e+00,4.435620257689095070e+00,9.189058016572122511e+00,2.205672144891445363e+00,5.061284321620334481e+00,3.571903534549643044e+00,6.666662788211930923e+00,7.755505858256254825e+00,3.736561437233047123e+00,8.606265117375107465e+00,7.996991356065212386e+00,2.915141699771352179e+00,5.050421777681240343e+00,2.341626520784353183e+00,2.111389463588920989e+00
2.784582938368110661e+00,4.973950117291195738e+00,7.895196448976568249e+00,7.963899344091299959e+00,1.943733960039372155e+00,1.953414091602870828e+00,8.558947157127686722e+00,9.381623850842494505e+00,7.408849028094399713e+00,2.074909308627665983e+00,5.940313131216754527e+00,4.214650084002582453e+00,5.564719162504117023e-02,9.675713275171785810e+00,6.721561599895797823e-01,7.549240931368035312e+00,8.390597610378495830e+00,5.055089931405300163e+00,7.176917191713143573e+00,6.967445886725844417e+00,5.619223183790244214e+00,8.521740635818810361e+00,8.229732436425994280e+00,7.328576030277368147e+00,4.339447043683652971e+00,5.443035282385784157e+00,5.054424281793199469e+00,2.477826264765070619e+00,2.333697753815202613e+00,2.213248727483263512e+00
5.847710004521285754e+00,8.524294274270260985e-04,2.850559777011826057e+00,1.083333059493760686e+00,1.829172295046358476e+00,8.192733402683456845e+00,5.271859694241087801e-01,4.962445023904463959e+00,1.337883159640397279e+00,9.744031948833956847e+00,5.136443852722517356e+00,5.512316730905095774e+00,4.451531124489529034e+00,5.650021615555830934e+00,5.391055267668271256e+00,2.781301245174294667e-01,4.730503788295427725e+00,7.572333929730544533e+00,8.751159146536935385e-01,4.304095819961994973e-01,6.414846870664602463e+00,2.175462506475498436e+00,1.236341384441530522e-01,5.363166490684188936e+00,8.823494768425675261e+00,3.052206653258115132e+00,7.433929778777825792e-01,7.589452364560484554e+00,2.502324964242050864e+00,1.573775732920479342e+00
2.607293710699112310e+00,9.911063613013530116e+00,5.569942308108345230e+00,4.918180650540912247e+00,7.264560471412583098e+00,5.145294982855377341e+00,1.971726061935450414e+00,7.405678461110056787e+00,1.885265570895862108e+00,7.530923197695909899e+00,5.425350656465877108e+00,6.517151295683833112e+00,7.050553004609398933e+00,5.875665232031201946e+00,2.024664015781940662e-01,3.683330878571633438e-01,5.710674535324661960e+00,6.692553984465122952e+00,3.549217016035539629e+00,3.137004169405430698e+00,1.610390804232124662e+00,7.146313591949249755e+00,1.574336104352372923e+00,7.042395033377374602e+00,9.405196198991971901e-01,4.200380292662416082e+00,4.083374892868951722e-01,9.019204775553301801e+00,4.689000223964486125e+00,2.469595924568321887e+00
6.663420201421431877e+00,3.433255720091366925e+00,7.930057562616604550e+00,8.345017333267744419e+00,6.146428909197388712e+00,7.035334502477144092e+00,9.433655189917359962e+00,7.982917588883134741e+00,9.391861607545585855e+00,5.427832709582848025e+00,3.588773196251607622e+00,7.779454816168394515e+00,8.558985267319496160e+00,7.992363065262408917e+00,6.765203249995466184e-01,8.727295342656752553e+00,8.592537152597577332e+00,7.540904240019722593e+00,8.558600753695253971e+00,2.695586881919135536e+00,7.095085164476832240e+00,9.518338891707778249e-01,7.099214275641940741e-01,4.845057167102712725e+00,2.625803415980430877e+00,8.812833180948564937e-01,2.544500021256666855e+00,8.061275488669794598e+00,2.479445440081625485e+00,6.929265078355309804e+00
2.552608093897013930e+00,3.984741853684149682e+00,7.696692202868349320e+00,8.416267384122409823e+00,8.089315052004153461e-01,5.027997844089182600e+00,5.605966242804385047e+00,3.967062350082630751e+00,7.504623971418435069e+00,9.571766445478246954e-01,6.349757365434582912e-01,6.785557499436633222e+00,7.528561469323279631e+00,3.290415437523269482e+00,1.564868048847011250e+00,9.834700772018001302e+00,5.954753789088462312e+00,6.146402715207931244e+00,3.111909207032237390e+00,1.421416709935662270e+00,4.589684199402030096e+00,9.742091707675337720e-01,7.161763360840707193e+00,6.391438323124070564e+00,2.255755913924983869e-01,4.395932751472486633e-01,4.389652856496072175e+00,9.429320628400875037e+00,9.216656515658241844e+00,8.501531652706045605e+00
6.477184140232581377e+00,1.236465185928236066e+00,3.736437341727192329e+00,9.344950859495140705e+00,4.927064705388541022e+00,5.405073239350376646e+00,7.301441044047786377e+00,7.769788755657847545e+00,7.821660152082248629e+00,2.255086617923560688e+00,2.948061587336231248e+00,3.529932469518715976e+00,3.130993481411254109e+00,2.539410549305415543e+00,2.482315117220911027e+00,4.630378953314096435e+00,4.665328108691097597e+00,2.232873364505873148e+00,9.628888492350107242e-02,9.445297817943680840e+00,7.632185297470277519e+00,9.907153577552241241e-01,9.734816710487583791e+00,6.447284934056821903e+00,7.216736782723540244e+00,4.928935448427119503e+00,4.049784428285718718e+00,6.037968797929279319e+00,9.819755606161129080e-01,6.485034406757473668e+00
3.279379063012489937e+00,7.310606360765064871e+00,2.761475668939694650e-02,3.635590623947040356e+00,9.377286254129714393e+00,4.934999420629548439e+00,7.697639566412726175e+00,4.463118240460958397e+00,2.220221618726643253e+00,5.792209103886791777e-01,5.598275288865444566e+00,4.555246114230734555e+00,2.882511398949084480e+00,5.174232714896390917e+00,5.997987060415947980e+00,4.599050290979374012e+00,1.685995163018236820e+00,8.891792733599753973e+00,6.312303943672901596e+00,2.867570699141643864e+00,1.520367901389620968e+00,7.796374125410583389e+00,9.714087612077044298e+00,6.921742627298397288e+00,3.497009119665745125e+00,7.886910225778942518e+00,6.731344993283040701e+00,7.315770751974771002e+00,7.224181884787453711e+00,8.944179778222146382e+00
